user_id_numfix,user_id,screen_name,bio,withheld_category,withheld_in_countries,withheld_ever,followers_count,following_count,signup_date,first_observed
'870341509824094210,870341509824094210,AdolfHi07,Fascista y anticomunista. El Puto Amo. Amante de los perros. Poniendo orden en Twitter. Auschwitz fue el comienzo. Madridista y anticulé hasta la médula.,withheld,DE,DE,140,739,2017-06-01,2017-10-02
'870714115366338560,870714115366338560,soffen_b,This account has been withheld in: Germany.,withheld,DE,DE,6,16,2017-06-02,2017-12-08
'871073155846221825,871073155846221825,AryanSSGuard,This account has been withheld in: France.,media_violation,everywhere,FR,67,21,2017-06-03,2017-10-03
'871529762933555200,871529762933555200,H1tl3rAd0lf,shitty meme parody account [i own no content posted] [Blocked by @itmeirl],withheld,DE,DE,104,41,2017-06-05,2017-10-04
'871650706381561856,871650706381561856,AltRightArt,"A place for Alt-Right artists of all forms (film, music, art & literature) to share & connect. https://t.co/1f1Rd8C0Fo",withheld,DE,DE,4191,351,2017-06-05,2017-10-03
'871797540538265601,871797540538265601,hamusgezenbilir,40 yaşımda bekarım. koca arıyorum. çok kullanıldım. 🛁 🐴,withheld,TR,TR,84,73,2017-06-05,2017-12-08
'872235734077513732,872235734077513732,Adolf_P3P3,"I am Adolf Pepe, I was born in Zyklon, Kekistan. I am commander of the Kekistan military, mess with me you mess with God führer PePe.",withheld,DE,DE,13,66,2017-06-06,2017-10-16
'872415849130405888,872415849130405888,YeaSheBitesBack,Twitter zensiert massiv die Themen Islam u Asylbewerberkriminalität,withheld,DE,DE,64,128,2017-06-07,2017-10-16
'872893162171322369,872893162171322369,RolloSchweigen,,inactive,DE,DE,301,382,2017-06-08,2017-10-02
'873649484454133761,873649484454133761,Johann__Mengele,Kaggnazi und Zwillingsarzt der #Jelzinbande Linker Troll der von Israel bezahlt wird 🇮🇱,withheld,DE,DE,224,88,2017-06-10,2017-10-16
'874300774607663105,874300774607663105,ProHitler1,Adolf Hitler is the most lied about person in all of history. An imperfect man with a beautiful vision,withheld,DE + FR,DE + FR,374,209,2017-06-12,2017-10-02
'874354339929890820,874354339929890820,GloriousWestern,Nature is the highest Law. Tradition is healthy. Love your race & heritage with pride. Fighter for the West 卐 National Socialist 卐,inactive,DE + FR,DE + FR,133,69,2017-06-12,2017-10-03
'874414880278933504,874414880278933504,coldassjohnboy,SS bolts tattooed on my collar enough said,inactive,FR,FR,644,775,2017-06-12,2017-10-02
'874538561755901952,874538561755901952,kamikaze_1488,ᚺᚫᛁᛚ ᚺᛁᛏᛚᛖᚱ! ᛉ,withheld,DE,DE,100,84,2017-06-13,2017-10-02
'874588809052262400,874588809052262400,GeneratorVideos,,inactive,DE,DE,17,15,2017-06-13,2017-10-02
'874671125988601856,874671125988601856,EndUsury,"I do NOT consent to Twitter's Terms of Service, & Much Else besides.",withheld,DE,DE,1230,1119,2017-06-13,2017-10-02
'874708720625823744,874708720625823744,SadEUcitizen,Europe for Europeans #DefendEurope #StopTheInvasion,withheld,DE,DE,137,58,2017-06-13,2017-10-02
'874727007938105345,874727007938105345,Heinrich_theboy,116 Jahre alter Heinrich sucht Reife weibliche Nazis auf Twitter!!!! bitte privat anschreiben,withheld,DE,DE,2,8,2017-06-13,2017-10-10
'875121964297449473,875121964297449473,Rapefugees24_7,,withheld,DE,DE,31,308,2017-06-14,2017-10-02
'875450803363905536,875450803363905536,Rduveldhiv,Ah ma jeunesse avec mon copain Dodolph ...👌👌,withheld,FR,FR,10,34,2017-06-15,2017-10-16
'875643641678635008,875643641678635008,ThomasRizmo,Backup of @ThomasOz_ | Serxwebûn doza me ye | Kurdish activist based in Dilok,withheld,TR,TR,438,3,2017-06-16,2017-10-04
'875769139662606336,875769139662606336,NatSocVA,Struggle Is The Father Of All Things @Vanguard_VA,inactive,DE,DE,404,503,2017-06-16,2017-10-02
'876253192492687361,876253192492687361,BurkasBan2,#EducateYourselfOnIslam #BanShariaLaw #BanTheQuran #BanCAIRNational #StopFGM #BanTheMuslimsBrotherhood #StartDeportingMoslems #CloseALLMosques,withheld,DE,DE,3034,2376,2017-06-18,2017-10-02
'877180175938670592,877180175938670592,HeilKommander,Keep the White Race pure. White Pride. White Power. 1488,media_violation,everywhere,DE + FR,736,150,2017-06-20,2017-10-02
'877214887512072192,877214887512072192,MrWhite1488s,For our race and nation,withheld,FR,FR,65,218,2017-06-20,2017-10-02
'877295139181535238,877295139181535238,PanzerHerzog,"Unadulterated, nationalistic frenzies.",withheld,DE,DE,339,833,2017-06-20,2017-10-02
'877921284193169408,877921284193169408,_DestroyerDoll,"《Cleanse this world with flame, end this, rebuild and start again. Only destroy everything》 NationalSocialist - Animalist - TattooAddict",withheld,DE,DE,957,183,2017-06-22,2017-10-02
'878740360704479233,878740360704479233,Adolf_HitlerN4,Go gazer des juifs avec les 💯,withheld,FR,FR,4,5,2017-06-24,2017-10-03
'878816734437928960,878816734437928960,Fuego_HayZeus,Hitler Did Nothing Wrong,withheld,DE,DE,14,175,2017-06-25,2017-12-08
'878988515006189569,878988515006189569,PolVeritas,"Achtung, Feind hört mit! God and Fatherland above all! ☀️ Cucks plez get off my twitty :DDD | 90% chance you’ll find me pRoBLeMaTiC #LevantinePrincess #NS",withheld,DE,DE,549,252,2017-06-25,2017-10-02
'879210901416550400,879210901416550400,AkeylaWhite,"I came not to bring peace, but a sword.",inactive,DE,DE,115,320,2017-06-26,2017-10-02
'879540514722168832,879540514722168832,ShieldMaiden88,"☠️Shield Maiden, Mother, Amerikaner⚡️⚡️ I don’t hate Jews...I just really love Gas chambers.",inactive,DE + FR,DE + FR,794,1965,2017-06-27,2017-10-02
'879572892408844292,879572892408844292,KaiserKrieg88,underrated #Prussia #Deutschland #14Words #Kaiser #Reich,withheld,DE + FR,DE + FR,286,618,2017-06-27,2017-10-02
'879684860675211264,879684860675211264,HeilHolliHitler,"I am a German/Irish American, National Socialist, Right-wing conservative, holocaust denying woman!",withheld,DE,DE,12,54,2017-06-27,2017-10-03
'879753406692372481,879753406692372481,mdnhmw,🇦🇷🇮🇹,withheld,DE + FR,DE + FR,783,301,2017-06-27,2017-10-02
'879845182002384896,879845182002384896,KKKaput,#Altbrony member of the #KoolKidsKlub,withheld,FR,FR,32,65,2017-06-27,2017-10-02
'880106626379894784,880106626379894784,_Hanz_Gruber,Das ist Vinland. Gab: https://t.co/u2IsOIhiy1,withheld,DE,DE,720,575,2017-06-28,2017-10-02
'880230384927199235,880230384927199235,SRN_Revolution,System Resistance Network | Your favourite Nazis | https://t.co/4dxYs5XXFT,inactive,DE + FR,DE + FR,622,19,2017-06-29,2017-10-03
'880369219489148928,880369219489148928,BrianAlthoff4,,withheld,DE,DE,510,214,2017-06-29,2017-10-02
'880497872281751552,880497872281751552,NatSozialismus,"Those who want to live, let them fight, and those who do not want to fight in this world of eternal struggle do not deserve to live.",media_violation,everywhere,DE + FR,2460,1750,2017-06-29,2017-10-02
'881760844593459200,881760844593459200,MoebelMaas,Islam ist Hass und muss vernichtet werden,withheld,DE,DE,47,65,2017-07-03,2017-10-03
'882438246462095360,882438246462095360,SeenKyle1488,,inactive,DE,DE,12,35,2017-07-05,2017-10-20
'883057898359857153,883057898359857153,88_nationalisst,Just a White Nationalist who don't want to see his race die. 14/88,withheld,DE + FR,DE + FR,1350,51,2017-07-06,2017-10-02
'883589552639799296,883589552639799296,JochenWeiss3,😜 Ich denke an unsere Kinder und Enkel und bin deshalb gegen diese irre muslimische und afrikanische Zuwanderung.,withheld,DE,DE,4,17,2017-07-08,2017-12-08
'883628737820057601,883628737820057601,Heimatliebe90,,withheld,DE,DE,9,68,2017-07-08,2017-12-08
'883812364705038336,883812364705038336,SemperFidelis__,"Si en el frente os encontráis a un soldado mal afeitado, sucio, con las botas rotas y el uniforme desabrochado, cuadraos ante él, es un héroe, es un español!",withheld,DE,DE,487,1020,2017-07-08,2017-10-03
'883827473892462592,883827473892462592,FashyFal1488,I'm just a walking black pill lately. Follow at your own risk 🙃,inactive,DE,DE,1115,714,2017-07-08,2017-10-02
'884790966678429696,884790966678429696,EvolvingAryan,You can't deny science! INFJ. #Evolution #RaceRealism #Identitarian #AltRight,inactive,DE,DE,846,0,2017-07-11,2017-10-02
'884798603323113472,884798603323113472,Fred__Englander,Putting Britain First 🇬🇧 Defend England 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #DefendEurope 🐸 #NoRefugees🚫 #WhiteLivesMatter #StopIslam Britains best 'islamophobe' and 'racist' 2017 🏆👏🏻🔱,inactive,DE,DE,923,1232,2017-07-11,2017-10-02
'884916319673561088,884916319673561088,ArdolfTrump,,withheld,DE,DE,31,327,2017-07-11,2017-12-08
'885254083162124288,885254083162124288,SteveRo56399233,"卐 American National Socialist 卐 Irish Scottish English and German ancestry, 100% Aryan 卐",withheld,DE + FR,DE + FR,262,193,2017-07-12,2017-10-02
'886055958593511428,886055958593511428,1JxUKNBRPokbNIU,生活不只是苟且，还有诗和远方！,withheld,DE,DE,40,405,2017-07-15,2017-10-16
'886700896008253441,886700896008253441,T_Ludlow66,Loyal like Dock Holliday,withheld,DE,DE,169,537,2017-07-16,2017-12-08
'886727001712713733,886727001712713733,kinkyidskrew,"Hate LBGT, fuck liberals, Merica bitches",withheld,DE,DE,36,456,2017-07-16,2017-12-08
'886961400706367488,886961400706367488,AW_Division,☢ Official Twitter of the Atomwaffen Division. DM if you have interest in joining. Join your local Nazis! ☢,inactive,DE,DE,1004,42,2017-07-17,2017-10-02
'887757314714980353,887757314714980353,bunddeutscherm1,Page dedicated to the glory of the Third Reich. Sieg Heil! National Socialist born in Munich. Now residing in the US.,withheld,FR,FR,101,46,2017-07-19,2017-10-02
'887788681683234817,887788681683234817,muh6millionxd,,inactive,DE + FR,DE + FR,372,264,2017-07-19,2017-10-02
'888202515954761728,888202515954761728,D4n_0racle,,inactive,DE,DE,100,50,2017-07-21,2017-10-03
'888677700608700416,888677700608700416,AShekelgrabber,"Marine vet, father to be, asshole.",inactive,DE,DE,75,174,2017-07-22,2017-10-03
'888743410668101632,888743410668101632,Wu66727909,The Chinaman is not the issue ...,withheld,FR,FR,322,819,2017-07-22,2017-12-15
'888829579816615936,888829579816615936,DavidRJohnson8,,withheld,DE,DE,538,274,2017-07-22,2017-10-02
'888859041941860352,888859041941860352,WhiteNation2017,"4è compte, la #RESISTANCE ne se laissera pas taire.Européen autochtone/FDS/ Blanc&fier de l'être combattant #colonisation de l'Europe. #remigration=notre survie",withheld,FR,FR,44,142,2017-07-22,2017-10-03
'888924148646522880,888924148646522880,NaziGenerals,,withheld,DE,DE,0,0,2017-07-23,2017-10-16
'889144359865679872,889144359865679872,PonyNazi,#KoolKidsKlub #altbrony this account won't last long.,withheld,FR,FR,54,101,2017-07-23,2017-10-03
'889193705214750720,889193705214750720,maneviterapi,,withheld,TR,TR,1231,234,2017-07-23,2017-10-03
'889719486697414656,889719486697414656,AzrialNimrod,Oy Vey! Nvr 5get the 6 gorillion!,inactive,DE,DE,101,84,2017-07-25,2017-10-03
'889900249057251329,889900249057251329,veganebratwurst,This account has been withheld in: Germany.,withheld,DE,DE,18,113,2017-07-25,2017-10-16
'890034043701665793,890034043701665793,TheSage1488,"Roman Catholic, National Socialist. Aspiring Musician. 16 years old. I am most likely the last Emo left. You follow me I follow back. #GenerationZyklon",withheld,DE + FR,DE + FR,315,899,2017-07-26,2017-10-02
'890656822515728384,890656822515728384,santi_uh2,rip @santi_uh | Argy NS | Don't take everything so seriously,withheld,DE,DE,67,38,2017-07-27,2017-10-16
'890659167991726080,890659167991726080,Avanti_Fedeli,Radical Political Ideas - Catholic - Lowkey weeaboo - Interested in commie LARPing. If you block me I block you back 😂,withheld,DE,DE,46,24,2017-07-27,2017-10-20
'890748598354288640,890748598354288640,American_natsoc,Just you're average fascist/neo nazi,media_violation,everywhere,FR,4,7,2017-07-28,2017-10-03
'891030911575314432,891030911575314432,OttoWolf14888,"WORKING,FIGHTING AND if need be KILLING EVERYDAY OF THE REST OF MY LIFE for #14Words#1488#order15#RaHoWa#UNPERSON FREE SPEECH JUST NOT FOR WHITE!",inactive,DE + FR,DE + FR,841,1545,2017-07-28,2017-10-02
'891772630470098944,891772630470098944,Kanarya_Haber2,Bu hesabımız Türkiye'den engellendiği için yeni hesaptan devam ediyoruz https://t.co/DsAhZRhtwS,withheld,TR,TR,493,171,2017-07-30,2017-10-03
'891857390483668995,891857390483668995,LifeIsShit17,The people in the United States of America needs to stand behind Donald Trump or beside him he cannot do it all by herself go up America,withheld,DE,DE,80,178,2017-07-31,2017-10-03
'892069565169111043,892069565169111043,hitleroffiziell,Führer und Hundeenthusiast 🐶,withheld,DE,DE,64,40,2017-07-31,2017-10-16
'892177433893511169,892177433893511169,Ietztezigarette,This account has been withheld in: Germany.,inactive,DE,DE,185,590,2017-08-01,2017-10-03
'892295275716395009,892295275716395009,ansp1488,I am a proud Australian National Socialist devoted to spreading the real truth and benefits that #NationalSocialism offers to our broken and corrupt world. 1488,withheld,DE,DE,140,89,2017-08-01,2017-10-02
'892846252601298948,892846252601298948,SirFlutterson,Igor stinkt und Chinchillas sind nice,withheld,DE,DE,3,7,2017-08-02,2017-12-08
'893268147372937216,893268147372937216,Kampfblatt,Völkischer Beobachter Political Column,inactive,DE,DE,0,0,2017-08-04,2017-10-16
'893614453387702272,893614453387702272,AriAsulin,"There is no ""Space-time"". There is no ""Dark Matter"". There are no ""Black holes"" or ""Gravity Waves"". There is no Cow that can jump NASA's Moon.",inactive,FR,FR,73,238,2017-08-04,2017-10-16
'893936922644566016,893936922644566016,BrianAlthoff8,,media_violation,everywhere,DE,443,559,2017-08-05,2017-10-02
'894137751066562560,894137751066562560,NS_Skinheads,The defense of the White Race is the most important for Us.,withheld,DE + FR,DE + FR,406,145,2017-08-06,2017-10-02
'894285729488044032,894285729488044032,NSocialist14,"Throwaway account, I use this to fuck with cucks and get away with it. Delete me and another will take my place.",inactive,DE + FR,DE + FR,641,183,2017-08-06,2017-10-02
'895856768005193728,895856768005193728,Zyklon_Benny,Achtung ! ❤️ Треблинка,inactive,FR,FR,17,167,2017-08-11,2017-10-04
'896201193780895748,896201193780895748,Tightrope33_6,some people live an entire lifetime and wonder if they have ever made a difference in the world a klansman doesn't. call 717-659-2256 or 916-562-2888,inactive,DE,DE,317,227,2017-08-12,2017-10-03
'896467032274817024,896467032274817024,LOST_ICE_FUHRER,,withheld,DE,DE,35,95,2017-08-12,2017-10-03
'896522184688009217,896522184688009217,Shlomo_Iceberg,,inactive,FR,FR,361,419,2017-08-13,2017-10-02
'896655716542316545,896655716542316545,SwastikaJon,Proud White Nationalist/Anti-Antifa/Proud German-American/I don't hate on other races-I defend my own,withheld,DE + FR,DE + FR,156,340,2017-08-13,2017-10-03
'896881455825121284,896881455825121284,440RanchNFarmAH,"Supplying All Your Ranch, Farm, And Hunting Needs! Hours Of Operation 8am-9pm Mon-Sat",inactive,DE,DE,332,412,2017-08-13,2017-10-02
'896885341495468032,896885341495468032,natsoc20,National Socialist and proud . I an who i am. proud of my heritage🇩🇪🇪🇸🇫🇷.end communism bolshevism Zionism. anti Semitic and proud https://t.co/cw6SLj79wE,inactive,DE,DE,351,538,2017-08-14,2017-10-02
'896944734790340609,896944734790340609,leroysmithers,Give an illegal a fish and feed him for a day. Deport him and never have to feed him again.,withheld,DE + FR,DE + FR,195,75,2017-08-14,2017-12-08
'897388762212298753,897388762212298753,Deutschminister,,withheld,DE,DE,3,0,2017-08-15,2017-12-08
'897519412995141633,897519412995141633,QuackenReich,Fascist cunt. Intersectional bigot. Duck. *Quality Content*,inactive,DE,DE,525,393,2017-08-15,2017-10-02
'897581786443780096,897581786443780096,adolf_lepen,This account has been withheld in: France.,withheld,FR,FR,4,150,2017-08-15,2017-10-16
'898275660568854528,898275660568854528,luiz_pommer,#WhiteLivesMatter,withheld,DE,DE,235,202,2017-08-17,2017-10-02
'898381357243486208,898381357243486208,HanksLetters,I see nose people.,inactive,DE + FR,DE + FR,1051,24,2017-08-18,2017-10-02
'898400234295894016,898400234295894016,chloemike28,"My views are not extreme your views are too narrow. Womens rights activist, conservative & anti IS.",inactive,DE,DE,293,183,2017-08-18,2017-10-20
'898579909920018432,898579909920018432,Volker_Macht,Gott Mit Uns - Meine Ehre Heißt Treue,withheld,DE,DE,80,2,2017-08-18,2017-10-02
'898622922729824256,898622922729824256,whitenazi1889,1933-1945 but we live on!! Heil Hitler! 🇩🇪 I am a proud Nazi!,withheld,DE + FR,DE + FR,12,28,2017-08-18,2017-10-02
'900315047523700736,900315047523700736,nazigoth,,inactive,DE,DE,94,735,2017-08-23,2017-10-10
'902391707546914816,902391707546914816,JihadBlock,I`m an x 51 computer engineer & veteran. In my spare time I work to reverse Islamization. There are no innocent Muslims.,inactive,FR,FR,530,215,2017-08-29,2017-10-03
'902494271542046720,902494271542046720,VoltorMVP2,,withheld,FR,FR,16,51,2017-08-29,2017-10-16
'902640201192923136,902640201192923136,thatholocaust4,"That Holocaust Over There - THOTWAFFEN 4th Div. - Slutzstaffel - Whoremacht. Of course, this IS JUST PARODY. Everybody knows 6 trillion died in the Holocaust.",inactive,DE,DE,1489,1224,2017-08-29,2017-10-02
'902646246736670720,902646246736670720,Son_Of_Odin1488,#whitepower #whitegenocide #whitesupremacist #whitelivesmatter #fightback #whitepride #MAGA #kukluxklan,inactive,DE + FR,DE + FR,1103,4301,2017-08-29,2017-10-02
'902726499094147072,902726499094147072,seymorethanmost,,withheld,DE,DE,91,45,2017-08-30,2017-10-03
